_id,crime_id,timestamp,location.type,location.coordinates[0],location.coordinates[1],crime_type,description,severity,status,officer_in_charge.name,officer_in_charge.badge,evidence[0],evidence[1],evidence[2],tags[0],tags[1],tags[2],witnesses[0].name,witnesses[1].name,witnesses[2].name,witnesses[0].contact,witnesses[1].contact,witnesses[2].contact
67e0f450f10dbf0e224c9ef5,CID_903,2025-03-22T05:43:10.615Z,Point,80.122019,12.958065,Rape,Attempted rape case filed,Critical,Closed,Sub-Inspector Kumar,TNPD-795,Weapon Found,DNA Sample,,public_disturbance,street_crime,organized_crime,Person 87,Person 19,Person 86,+919672865905,+919203778899,+919724545483
67e0f450f10dbf0e224c9ef6,CID_904,2025-03-16T05:43:10.615Z,Point,80.107437,13.040537,Theft,Vehicle theft in parking lot,Medium,Open,Inspector Suresh,TNPD-562,CCTV Footage,Eyewitness Testimony,DNA Sample,violence,,,Person 45,Person 100,Person 32,+918429881134,+918039218169,+919913206252
67e0f450f10dbf0e224c9ef7,CID_905,2025-03-12T05:43:10.615Z,Point,80.150798,13.08822,Arson,Suspected arson at marketplace,High,Under Investigation,Inspector Suresh,TNPD-963,Weapon Found,,,day,narcotics,,Person 23,Person 12,,+917419387593,+917395209265,
67e0f450f10dbf0e224c9ef8,CID_906,2025-02-27T05:43:10.615Z,Point,80.214084,13.048229,Vandalism,Car vandalism in parking lot,Low,Under Investigation,Officer Vijay,TNPD-742,CCTV Footage,DNA Sample,,day,narcotics,,Person 12,,,+916393002374,,
67e0f450f10dbf0e224c9ef9,CID_907,2025-03-17T05:43:10.615Z,Point,80.188007,12.904554,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-937,Eyewitness Testimony,,,organized_crime,,,Person 93,Person 33,,+917091410108,+917542948308,
67e0f450f10dbf0e224c9efa,CID_908,2025-03-07T05:43:10.615Z,Point,80.119952,13.060137,Kidnapping,Child kidnapping attempt foiled,Critical,Closed,Inspector Suresh,TNPD-261,Phone Records,,,violence,public_disturbance,,Person 93,Person 8,Person 84,+916503994343,+917147054879,+917491840913
67e0f450f10dbf0e224c9efb,CID_909,2025-03-04T05:43:10.615Z,Point,80.18004,12.911875,Arson,Suspected arson at marketplace,High,Open,Officer Vijay,TNPD-550,Eyewitness Testimony,Weapon Found,,night,,,Person 51,Person 51,,+919238174233,+916089611834,
67e0f450f10dbf0e224c9efc,CID_910,2025-03-14T05:43:10.615Z,Point,80.117476,12.95778,Burglary,Shop break-in during midnight,High,Open,Inspector Suresh,TNPD-983,Weapon Found,,,property_crime,public_disturbance,,Person 12,,,+918235773856,,
67e0f450f10dbf0e224c9efd,CID_911,2025-03-24T05:43:10.615Z,Point,80.19663,13.043876,Kidnapping,Abduction case reported,Critical,Open,Inspector Suresh,TNPD-467,Eyewitness Testimony,,,violence,organized_crime,cyber,Person 1,Person 98,,+917457575914,+918120885038,
67e0f450f10dbf0e224c9efe,CID_912,2025-03-15T05:43:10.615Z,Point,80.255938,12.929638,Fraud,Online scam reported,Medium,Open,Officer Priya,TNPD-142,Phone Records,DNA Sample,Weapon Found,financial,,,,,,,,
67e0f450f10dbf0e224c9eff,CID_913,2025-03-19T05:43:10.615Z,Point,80.189631,12.974282,Extortion,Criminal gang demanding protection money,High,Pending Review,Officer Priya,TNPD-578,DNA Sample,Eyewitness Testimony,,cyber,public_disturbance,,Person 100,Person 90,,+917107808926,+919383930662,
67e0f450f10dbf0e224c9f00,CID_914,2025-03-15T05:43:10.615Z,Point,80.261576,13.082085,Human Trafficking,Illegal trafficking operation uncovered,Critical,Under Investigation,Officer Dinesh,TNPD-750,DNA Sample,,,organized_crime,public_disturbance,,Person 3,,,+916452252335,,
67e0f450f10dbf0e224c9f01,CID_915,2025-03-04T05:43:10.615Z,Point,80.259338,13.047298,Rape,Victim assaulted in an alley,Critical,Pending Review,Inspector Ramesh,TNPD-144,Phone Records,,,violence,,,Person 82,Person 42,Person 73,+916061392863,+916412168529,+919641385734
67e0f450f10dbf0e224c9f02,CID_916,2025-03-03T05:43:10.615Z,Point,80.171847,13.016065,Extortion,Criminal gang demanding protection money,High,Open,Officer Priya,TNPD-617,Eyewitness Testimony,,,financial,property_crime,night,,,,,,
67e0f450f10dbf0e224c9f03,CID_917,2025-03-20T05:43:10.615Z,Point,80.274448,12.992905,Extortion,Criminal gang demanding protection money,High,Under Investigation,Inspector Meera,TNPD-975,DNA Sample,Eyewitness Testimony,Phone Records,financial,public_disturbance,day,Person 69,Person 49,,+917309091685,+919167034763,
67e0f450f10dbf0e224c9f04,CID_918,2025-02-22T05:43:10.615Z,Point,80.121657,12.915682,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Officer Dinesh,TNPD-904,CCTV Footage,,,public_disturbance,day,,,,,,,
67e0f450f10dbf0e224c9f05,CID_919,2025-03-06T05:43:10.615Z,Point,80.190143,12.954005,Human Trafficking,Illegal trafficking operation uncovered,Critical,Under Investigation,Narcotics Officer Surya,TNPD-465,Phone Records,,,organized_crime,,,Person 97,Person 8,Person 62,+919247112263,+918037456487,+916756824060
67e0f450f10dbf0e224c9f06,CID_920,2025-03-10T05:43:10.615Z,Point,80.199573,13.07812,Assault,Physical altercation outside a pub,High,Open,Inspector Ramesh,TNPD-554,CCTV Footage,Weapon Found,,street_crime,organized_crime,property_crime,Person 57,Person 84,,+916275783459,+918153999852,
67e0f450f10dbf0e224c9f07,CID_921,2025-02-27T05:43:10.615Z,Point,80.295533,12.908521,Burglary,Home burglary in residential area,High,Closed,Officer Vijay,TNPD-523,CCTV Footage,,,violence,,,Person 94,Person 55,,+918288128202,+916100483544,
67e0f450f10dbf0e224c9f08,CID_922,2025-03-17T05:43:10.615Z,Point,80.292928,12.936984,Extortion,Business owner threatened for money,High,Open,Officer Priya,TNPD-363,Phone Records,,,organized_crime,,,Person 81,Person 89,Person 76,+919856301770,+919045439567,+919253619443
67e0f450f10dbf0e224c9f09,CID_923,2025-03-03T05:43:10.615Z,Point,80.272587,12.975148,Theft,Snatch theft near ATM,Medium,Under Investigation,Officer Vijay,TNPD-493,Weapon Found,,,property_crime,,,Person 95,Person 12,Person 16,+917777905245,+919775808634,+919617018508
67e0f450f10dbf0e224c9f0a,CID_924,2025-03-13T05:43:10.615Z,Point,80.105699,13.088585,Kidnapping,Child kidnapping attempt foiled,Critical,Under Investigation,Officer Vijay,TNPD-816,CCTV Footage,DNA Sample,,property_crime,street_crime,,Person 48,Person 64,Person 96,+917694852563,+919458723825,+916314832099
67e0f450f10dbf0e224c9f0b,CID_925,2025-02-22T05:43:10.615Z,Point,80.154293,12.959138,Extortion,Business owner threatened for money,High,Open,Officer Priya,TNPD-901,CCTV Footage,Phone Records,,property_crime,organized_crime,,Person 31,Person 45,Person 10,+918605056377,+917016557317,+917701073189
67e0f450f10dbf0e224c9f0c,CID_926,2025-03-07T05:43:10.615Z,Point,80.269169,13.062665,Burglary,Home burglary in residential area,High,Open,Inspector Suresh,TNPD-920,Phone Records,,,night,,,,,,,,
67e0f450f10dbf0e224c9f0d,CID_927,2025-03-05T05:43:10.615Z,Point,80.119744,12.994162,Drug Possession,Illegal substances found during routine check,High,Open,Officer Dinesh,TNPD-866,DNA Sample,,,night,,,,,,,,
67e0f450f10dbf0e224c9f0e,CID_928,2025-03-23T05:43:10.615Z,Point,80.172179,13.045016,Burglary,Home burglary in residential area,High,Under Investigation,Inspector Suresh,TNPD-297,DNA Sample,,,day,property_crime,,Person 59,,,+919566909504,,
67e0f450f10dbf0e224c9f0f,CID_929,2025-03-04T05:43:10.615Z,Point,80.158283,12.928209,Murder,Gang violence led to fatality,Critical,Under Investigation,Officer Anita,TNPD-121,Weapon Found,DNA Sample,CCTV Footage,financial,street_crime,cyber,Person 49,,,+917870107711,,
67e0f450f10dbf0e224c9f10,CID_930,2025-03-19T05:43:10.615Z,Point,80.278347,12.932471,Vandalism,Graffiti on government buildings,Low,Under Investigation,Officer Vijay,TNPD-858,Phone Records,,,organized_crime,day,street_crime,Person 57,Person 96,Person 65,+919785320548,+916461680003,+917981634119
67e0f450f10dbf0e224c9f11,CID_931,2025-03-14T05:43:10.615Z,Point,80.213457,12.901552,Cyber Crime,Phishing attack on corporate accounts,Medium,Under Investigation,Cyber Crime Specialist Rajesh,TNPD-918,DNA Sample,CCTV Footage,,property_crime,street_crime,narcotics,Person 42,,,+918820264263,,
67e0f450f10dbf0e224c9f12,CID_932,2025-02-23T05:43:10.615Z,Point,80.115333,12.957381,Vandalism,Graffiti on government buildings,Low,Closed,Inspector Suresh,TNPD-715,Weapon Found,,,day,,,,,,,,
67e0f450f10dbf0e224c9f13,CID_933,2025-03-24T05:43:10.615Z,Point,80.29752,13.020011,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-861,DNA Sample,Eyewitness Testimony,,public_disturbance,property_crime,,Person 27,,,+919456680078,,
67e0f450f10dbf0e224c9f14,CID_934,2025-02-24T05:43:10.615Z,Point,80.155296,13.027781,Kidnapping,Abduction case reported,Critical,Open,Inspector Suresh,TNPD-686,Eyewitness Testimony,,,night,organized_crime,,,,,,,
67e0f450f10dbf0e224c9f15,CID_935,2025-03-17T05:43:10.615Z,Point,80.140633,12.928975,Burglary,Home burglary in residential area,High,Open,Officer Vijay,TNPD-797,Weapon Found,,,violence,night,narcotics,Person 5,,,+916093558195,,
67e0f450f10dbf0e224c9f16,CID_936,2025-03-05T05:43:10.615Z,Point,80.266671,13.019947,Rape,Attempted rape case filed,Critical,Under Investigation,Inspector Ramesh,TNPD-652,Phone Records,Eyewitness Testimony,,violence,street_crime,,Person 33,,,+916404309303,,
67e0f450f10dbf0e224c9f17,CID_937,2025-03-13T05:43:10.615Z,Point,80.244179,12.998554,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Narcotics Officer Surya,TNPD-227,Weapon Found,CCTV Footage,,financial,day,,Person 54,Person 38,Person 29,+917042257486,+918520850919,+918333576361
67e0f450f10dbf0e224c9f18,CID_938,2025-03-17T05:43:10.615Z,Point,80.161279,12.955656,Theft,Pickpocketing at railway station,Medium,Pending Review,Officer Vijay,TNPD-376,DNA Sample,Weapon Found,,property_crime,,,Person 64,Person 78,Person 87,+918133008756,+918505218543,+917906041425
67e0f450f10dbf0e224c9f19,CID_939,2025-02-27T05:43:10.615Z,Point,80.208979,13.054686,Extortion,Business owner threatened for money,High,Open,Officer Priya,TNPD-487,DNA Sample,Eyewitness Testimony,,street_crime,,,,,,,,
67e0f450f10dbf0e224c9f1a,CID_940,2025-03-02T05:43:10.615Z,Point,80.200464,12.958617,Theft,Snatch theft near ATM,Medium,Open,Officer Vijay,TNPD-881,DNA Sample,,,property_crime,night,,Person 99,Person 92,,+917035738092,+918133081087,
67e0f450f10dbf0e224c9f1b,CID_941,2025-03-12T05:43:10.615Z,Point,80.213216,13.037848,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Officer Dinesh,TNPD-820,CCTV Footage,DNA Sample,Eyewitness Testimony,property_crime,,,Person 14,Person 10,Person 97,+917615411483,+917070695073,+917517433560
67e0f450f10dbf0e224c9f1c,CID_942,2025-02-22T05:43:10.615Z,Point,80.142762,12.934191,Rape,Sexual assault reported near isolated area,Critical,Under Investigation,Officer Anita,TNPD-407,Phone Records,Weapon Found,,violence,street_crime,,Person 85,Person 25,Person 29,+916440467332,+919189970466,+919505813157
67e0f450f10dbf0e224c9f1d,CID_943,2025-03-22T05:43:10.615Z,Point,80.179145,13.047582,Vandalism,Car vandalism in parking lot,Low,Open,Officer Vijay,TNPD-895,Eyewitness Testimony,,,day,narcotics,,Person 78,,,+918987282906,,
67e0f450f10dbf0e224c9f1e,CID_944,2025-02-26T05:43:10.615Z,Point,80.253314,12.972886,Theft,Pickpocketing at railway station,Medium,Pending Review,Officer Vijay,TNPD-373,CCTV Footage,Eyewitness Testimony,Phone Records,night,street_crime,public_disturbance,Person 35,Person 8,,+918929725611,+916901605841,
67e0f450f10dbf0e224c9f1f,CID_945,2025-03-02T05:43:10.615Z,Point,80.241237,12.953766,Extortion,Business owner threatened for money,High,Open,Inspector Meera,TNPD-372,CCTV Footage,Eyewitness Testimony,,property_crime,violence,,Person 21,,,+918967353105,,
67e0f450f10dbf0e224c9f20,CID_946,2025-03-22T05:43:10.615Z,Point,80.251893,12.988788,Arson,Deliberate fire set in warehouse,High,Under Investigation,Inspector Suresh,TNPD-892,DNA Sample,Weapon Found,CCTV Footage,financial,organized_crime,,Person 82,,,+919011741154,,
67e0f450f10dbf0e224c9f21,CID_947,2025-02-23T05:43:10.615Z,Point,80.152014,13.002294,Cyber Crime,Phishing attack on corporate accounts,Medium,Open,Officer Arjun,TNPD-145,CCTV Footage,,,violence,financial,public_disturbance,Person 41,,,+916286053877,,
67e0f450f10dbf0e224c9f22,CID_948,2025-03-08T05:43:10.615Z,Point,80.24073,13.031159,Burglary,Shop break-in during midnight,High,Pending Review,Officer Vijay,TNPD-254,Weapon Found,Eyewitness Testimony,,property_crime,,,,,,,,
67e0f450f10dbf0e224c9f23,CID_949,2025-03-04T05:43:10.615Z,Point,80.201714,12.97176,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-913,Eyewitness Testimony,,,night,cyber,financial,,,,,,
67e0f450f10dbf0e224c9f24,CID_950,2025-02-24T05:43:10.615Z,Point,80.235524,13.045279,Murder,Dead body found near railway track,Critical,Open,Inspector Ramesh,TNPD-372,Phone Records,DNA Sample,Weapon Found,narcotics,,,Person 48,Person 46,Person 10,+919934353150,+916799699777,+919834066487
67e0f450f10dbf0e224c9f25,CID_951,2025-02-26T05:43:10.615Z,Point,80.144784,12.934066,Kidnapping,Abduction case reported,Critical,Under Investigation,Officer Vijay,TNPD-433,Eyewitness Testimony,CCTV Footage,Phone Records,public_disturbance,,,,,,,,
67e0f450f10dbf0e224c9f26,CID_952,2025-03-24T05:43:10.615Z,Point,80.263189,13.047239,Drug Possession,Drug trade suspected in abandoned house,High,Pending Review,Officer Dinesh,TNPD-651,Weapon Found,Phone Records,,night,,,Person 86,,,+919820659370,,
67e0f450f10dbf0e224c9f27,CID_953,2025-03-19T05:43:10.615Z,Point,80.104908,13.031997,Murder,Dead body found near railway track,Critical,Open,Officer Anita,TNPD-205,Phone Records,,,property_crime,,,Person 9,Person 8,,+919436692160,+919746265132,
67e0f450f10dbf0e224c9f28,CID_954,2025-03-03T05:43:10.615Z,Point,80.19322,13.033861,Kidnapping,Abduction case reported,Critical,Open,Inspector Suresh,TNPD-145,DNA Sample,,,night,organized_crime,narcotics,,,,,,
67e0f450f10dbf0e224c9f29,CID_955,2025-02-25T05:43:10.615Z,Point,80.135718,12.959283,Arson,Deliberate fire set in warehouse,High,Pending Review,Officer Vijay,TNPD-855,Weapon Found,Phone Records,,financial,cyber,narcotics,,,,,,
67e0f450f10dbf0e224c9f2a,CID_956,2025-03-23T05:43:10.615Z,Point,80.251139,13.082255,Assault,Physical altercation outside a pub,High,Open,Sub-Inspector Kumar,TNPD-229,CCTV Footage,Eyewitness Testimony,Weapon Found,public_disturbance,night,property_crime,,,,,,
67e0f450f10dbf0e224c9f2b,CID_957,2025-03-21T05:43:10.615Z,Point,80.245658,13.025216,Rape,Victim assaulted in an alley,Critical,Under Investigation,Inspector Ramesh,TNPD-356,Eyewitness Testimony,,,day,,,Person 19,,,+918381405427,,
67e0f450f10dbf0e224c9f2c,CID_958,2025-03-01T05:43:10.615Z,Point,80.139593,12.999227,Rape,Victim assaulted in an alley,Critical,Closed,Inspector Ramesh,TNPD-498,CCTV Footage,Weapon Found,Phone Records,cyber,,,Person 4,Person 4,Person 77,+916392002920,+916448228715,+918052441775
67e0f450f10dbf0e224c9f2d,CID_959,2025-03-02T05:43:10.615Z,Point,80.17288,13.039467,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Officer Anita,TNPD-611,DNA Sample,Eyewitness Testimony,Phone Records,violence,day,,Person 51,Person 37,Person 87,+916867654009,+918265351799,+916667522451
67e0f450f10dbf0e224c9f2e,CID_960,2025-03-09T05:43:10.615Z,Point,80.193659,13.056911,Rape,Sexual assault reported near isolated area,Critical,Open,Sub-Inspector Kumar,TNPD-639,Eyewitness Testimony,,,day,,,Person 94,,,+918494131922,,
67e0f450f10dbf0e224c9f2f,CID_961,2025-03-16T05:43:10.615Z,Point,80.295985,13.082095,Murder,Dead body found near railway track,Critical,Open,Officer Anita,TNPD-137,Weapon Found,,,organized_crime,property_crime,,,,,,,
67e0f450f10dbf0e224c9f30,CID_962,2025-03-11T05:43:10.615Z,Point,80.145204,13.082649,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Pending Review,Officer Anita,TNPD-415,CCTV Footage,Weapon Found,,violence,organized_crime,financial,Person 69,,,+919293148926,,
67e0f450f10dbf0e224c9f31,CID_963,2025-03-18T05:43:10.615Z,Point,80.219905,12.903444,Burglary,Shop break-in during midnight,High,Closed,Officer Vijay,TNPD-506,Eyewitness Testimony,Weapon Found,,property_crime,,,Person 10,Person 67,Person 84,+917952571918,+916693792444,+916360564824
67e0f450f10dbf0e224c9f32,CID_964,2025-03-13T05:43:10.615Z,Point,80.270686,12.907429,Assault,Domestic violence reported,High,Pending Review,Sub-Inspector Kumar,TNPD-993,Weapon Found,,,property_crime,public_disturbance,day,Person 91,,,+916695017629,,
67e0f450f10dbf0e224c9f33,CID_965,2025-03-14T05:43:10.615Z,Point,80.220004,12.993195,Burglary,Home burglary in residential area,High,Open,Officer Vijay,TNPD-109,Phone Records,CCTV Footage,Weapon Found,public_disturbance,,,Person 80,Person 68,,+916606201607,+918256682359,
67e0f450f10dbf0e224c9f34,CID_966,2025-02-23T05:43:10.615Z,Point,80.21431,13.033781,Murder,Dead body found near railway track,Critical,Under Investigation,Officer Anita,TNPD-143,DNA Sample,CCTV Footage,,property_crime,violence,financial,Person 68,Person 71,Person 12,+917992107382,+918105010573,+916889294292
67e0f450f10dbf0e224c9f35,CID_967,2025-03-21T05:43:10.615Z,Point,80.260735,13.017602,Fraud,Online scam reported,Medium,Open,Inspector Meera,TNPD-880,CCTV Footage,,,night,cyber,,,,,,,
67e0f450f10dbf0e224c9f36,CID_968,2025-02-27T05:43:10.615Z,Point,80.214247,13.090326,Burglary,Shop break-in during midnight,High,Under Investigation,Inspector Suresh,TNPD-884,Weapon Found,DNA Sample,Phone Records,public_disturbance,organized_crime,,,,,,,
67e0f450f10dbf0e224c9f37,CID_969,2025-03-18T05:43:10.615Z,Point,80.142324,12.986281,Rape,Victim assaulted in an alley,Critical,Pending Review,Sub-Inspector Kumar,TNPD-931,DNA Sample,Phone Records,CCTV Footage,financial,,,Person 73,Person 64,,+919718830828,+919496616823,
67e0f450f10dbf0e224c9f38,CID_970,2025-03-13T05:43:10.615Z,Point,80.192754,12.93634,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Officer Dinesh,TNPD-218,DNA Sample,Phone Records,Weapon Found,street_crime,property_crime,,Person 73,Person 36,,+918750192975,+918993264329,
67e0f450f10dbf0e224c9f39,CID_971,2025-02-22T05:43:10.615Z,Point,80.187293,13.010212,Rape,Attempted rape case filed,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-757,CCTV Footage,DNA Sample,,property_crime,narcotics,street_crime,,,,,,
67e0f450f10dbf0e224c9f3a,CID_972,2025-02-22T05:43:10.615Z,Point,80.298617,13.074992,Drug Possession,Illegal substances found during routine check,High,Open,Narcotics Officer Surya,TNPD-447,CCTV Footage,Eyewitness Testimony,,public_disturbance,,,Person 22,,,+917273849962,,
67e0f450f10dbf0e224c9f3b,CID_973,2025-02-27T05:43:10.615Z,Point,80.209188,12.938019,Cyber Crime,Phishing attack on corporate accounts,Medium,Open,Cyber Crime Specialist Rajesh,TNPD-110,Weapon Found,Eyewitness Testimony,,violence,public_disturbance,property_crime,,,,,,
67e0f450f10dbf0e224c9f3c,CID_974,2025-03-04T05:43:10.615Z,Point,80.166118,12.934348,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-182,Eyewitness Testimony,DNA Sample,CCTV Footage,property_crime,,,,,,,,
67e0f450f10dbf0e224c9f3d,CID_975,2025-03-16T05:43:10.615Z,Point,80.174559,13.079652,Vandalism,Graffiti on government buildings,Low,Under Investigation,Officer Vijay,TNPD-847,Eyewitness Testimony,CCTV Footage,,street_crime,public_disturbance,,,,,,,
67e0f450f10dbf0e224c9f3e,CID_976,2025-03-17T05:43:10.615Z,Point,80.278546,13.015334,Cyber Crime,Unauthorized access to personal data,Medium,Open,Officer Arjun,TNPD-409,Phone Records,CCTV Footage,,narcotics,financial,cyber,,,,,,
67e0f450f10dbf0e224c9f3f,CID_977,2025-03-22T05:43:10.615Z,Point,80.239953,13.063703,Kidnapping,Abduction case reported,Critical,Open,Officer Vijay,TNPD-904,Weapon Found,,,property_crime,,,Person 9,Person 80,,+916058855788,+918856917195,
